 Topic_id  Q0  docno              rank  score                tag   
 1         Q0  30260724248870912  1     0.9730883836746216   myRun 
 1         Q0  30198105513140224  2     0.9121055603027344   myRun 
 1         Q0  30022487840391168  3     0.8998672962188721   myRun 
 1         Q0  29533394589188096  4     0.8648895621299744   myRun 
 1         Q0  29496755024306176  5     0.8648895621299744   myRun 
 1         Q0  29978962599870465  6     0.8628408908843994   myRun 
 1         Q0  31653409140514816  7     0.8554486036300659   myRun 
 1         Q0  29564786882646016  8     0.8544400930404663   myRun 
 1         Q0  30303184207478784  9     0.8540079593658447   myRun 
 1         Q0  29545247558082560  10    0.8532871007919312   myRun 
 1         Q0  29997693933719553  11    0.8363466858863831   myRun 
 1         Q0  30003337843707905  12    0.8258755207061768   myRun 
 1         Q0  29552940691759104  13    0.8203874230384827   myRun 
 1         Q0  30157835434201089  14    0.8202243447303772   myRun 
 1         Q0  33823403328671744  15    0.8178005218505859   myRun 
 1         Q0  29514474415198208  16    0.811366617679596    myRun 
 1         Q0  31726868059131904  17    0.809999942779541    myRun 
 1         Q0  29486393336008704  18    0.8040959239006042   myRun 
 1         Q0  29565469983768576  19    0.8021684288978577   myRun 
 1         Q0  30162553262841857  20    0.7999302744865417   myRun 
 1         Q0  29990282447552512  21    0.7999302744865417   myRun 
 1         Q0  32413541927489536  22    0.797675371170044    myRun 
 1         Q0  30371820393734144  23    0.7886285185813904   myRun 
 1         Q0  31698534671581184  24    0.7873194813728333   myRun 
 1         Q0  29527121936261121  25    0.7866887450218201   myRun 
 1         Q0  30505596528623616  26    0.7865526080131531   myRun 
 1         Q0  34720143506411520  27    0.7856952548027039   myRun 
 1         Q0  30031146670628864  28    0.7848870158195496   myRun 
 1         Q0  34448730182651904  29    0.7839377522468567   myRun 
 1         Q0  30325151543332864  30    0.783869743347168    myRun 
 1         Q0  29510100452380672  31    0.7781638503074646   myRun 
 1         Q0  32868605276200960  32    0.7759922742843628   myRun 
 1         Q0  33140845918027776  33    0.7759808897972107   myRun 
 1         Q0  33230810693763072  34    0.7748194932937622   myRun 
 1         Q0  29516615708049408  35    0.7743792533874512   myRun 
 1         Q0  33044519750475776  36    0.7656797170639038   myRun 
 1         Q0  29556093059334145  37    0.7654843926429749   myRun 
 1         Q0  30003868892925952  38    0.765183687210083    myRun 
 1         Q0  30002599054802944  39    0.765183687210083    myRun 
 1         Q0  29993689119989760  40    0.765183687210083    myRun 
 1         Q0  31793298611904512  41    0.7600918412208557   myRun 
 1         Q0  34692588061593600  42    0.7588559985160828   myRun 
 1         Q0  34518693245353984  43    0.7588559985160828   myRun 
 1         Q0  29264804417904641  44    0.7578920722007751   myRun 
 1         Q0  29509222337085440  45    0.7576786875724792   myRun 
 1         Q0  29983478363717633  46    0.757452130317688    myRun 
 1         Q0  30051954050727936  47    0.7528427243232727   myRun 
 1         Q0  30316304493707264  48    0.749126136302948    myRun 
 1         Q0  33257793150525440  49    0.7479512095451355   myRun 
 1         Q0  33602042350010368  50    0.7436773777008057   myRun 
 1         Q0  33521585340022784  51    0.7432432770729065   myRun 
 1         Q0  34927679350378496  52    0.7419275045394897   myRun 
 1         Q0  30222342407847936  53    0.7413073778152466   myRun 
 1         Q0  30317913206431744  54    0.7411702871322632   myRun 
 1         Q0  34714242691104768  55    0.7398058176040649   myRun 
 1         Q0  32046198844030976  56    0.7381652593612671   myRun 
 1         Q0  34303174483382273  57    0.736599862575531    myRun 
 1         Q0  34387751537217536  58    0.7358865737915039   myRun 
 1         Q0  34389878783348736  59    0.7343884110450745   myRun 
 1         Q0  34530359324450816  60    0.7341901063919067   myRun 
 1         Q0  34257154743472128  61    0.7341481447219849   myRun 
 1         Q0  33307460051664896  62    0.7341445684432983   myRun 
 1         Q0  30248740119908353  63    0.7337141036987305   myRun 
 1         Q0  30500781002063872  64    0.7336776852607727   myRun 
 1         Q0  34931197188509697  65    0.7332854270935059   myRun 
 1         Q0  32448529607696384  66    0.730582058429718    myRun 
 1         Q0  32394472268496896  67    0.7304209470748901   myRun 
 1         Q0  30355394148704256  68    0.7301738858222961   myRun 
 1         Q0  33582079593676801  69    0.7301623225212097   myRun 
 1         Q0  30216589932503040  70    0.7291966676712036   myRun 
 1         Q0  34834260657446912  71    0.7278836965560913   myRun 
 1         Q0  30319208176820224  72    0.72507643699646     myRun 
 1         Q0  34605229383221248  73    0.723585844039917    myRun 
 1         Q0  31005948512309249  74    0.7228687405586243   myRun 
 1         Q0  31557790140997632  75    0.7224725484848022   myRun 
 1         Q0  29052442716934144  76    0.7203463912010193   myRun 
 1         Q0  34524023287193601  77    0.7200558185577393   myRun 
 1         Q0  33511016641998848  78    0.7199680805206299   myRun 
 1         Q0  30959796073005056  79    0.7190307974815369   myRun 
 1         Q0  29209252585283584  80    0.7176680564880371   myRun 
 1         Q0  30769665240203264  81    0.7164371609687805   myRun 
 1         Q0  29290286907658240  82    0.7163874506950378   myRun 
 1         Q0  33928899893133312  83    0.714468240737915    myRun 
 1         Q0  33045690359889920  84    0.7128675580024719   myRun 
 1         Q0  33222063087034368  85    0.7118361592292786   myRun 
 1         Q0  32468314970128384  86    0.7117646932601929   myRun 
 1         Q0  33559365692686336  87    0.710453450679779    myRun 
 1         Q0  34834670793396224  88    0.7104406356811523   myRun 
 1         Q0  30110171296432128  89    0.710288941860199    myRun 
